SEED	1	0.25	256	0	0.001	0.5	0.3234
SEED	1	0.25	256	1	0.001	0.5	0.3258
SEED	1	0.25	256	2	0.001	0.5	0.3195
SEED	1	0.25	256	3	0.001	0.5	0.3219
SEED	1	0.25	256	4	0.001	0.5	0.3328
SEED	1	0.25	256	5	0.001	0.5	0.3633
SEED	1	0.25	256	6	0.001	0.5	0.3273
SEED	1	0.25	256	7	0.001	0.5	0.3312
SEED	1	0.25	256	8	0.001	0.5	0.3258
SEED	1	0.25	256	9	0.001	0.5	0.3305
SEED	1	0.25	256	10	0.001	0.5	0.3336
SEED	1	0.25	256	11	0.001	0.5	0.3250
SEED	1	0.25	256	12	0.001	0.5	0.3336
SEED	1	0.25	256	13	0.001	0.5	0.3359
SEED	1	0.25	256	14	0.001	0.5	0.3289
SEED	1	0.25	256	15	0.001	0.5	0.3258
SEED	1	0.25	256	16	0.001	0.5	0.3227
SEED	1	0.25	256	17	0.001	0.5	0.3273
SEED	1	0.25	256	18	0.001	0.5	0.3305
SEED	1	0.25	256	19	0.001	0.5	0.3203
SEED	1	0.25	256	20	0.001	0.5	0.3398
SEED	1	0.25	256	21	0.001	0.5	0.3438
SEED	1	0.25	256	22	0.001	0.5	0.3484
SEED	1	0.25	256	23	0.001	0.5	0.3453
SEED	1	0.25	256	24	0.001	0.5	0.3414
SEED	1	0.25	256	25	0.001	0.5	0.3477
SEED	1	0.25	256	26	0.001	0.5	0.3453
SEED	1	0.25	256	27	0.001	0.5	0.3375
SEED	1	0.25	256	28	0.001	0.5	0.3281
SEED	1	0.25	256	29	0.001	0.5	0.3219
SEED	1	0.25	256	30	0.001	0.5	0.3219
SEED	1	0.25	256	31	0.001	0.5	0.3352
SEED	1	0.25	256	32	0.001	0.5	0.3242
SEED	1	0.25	256	33	0.001	0.5	0.3312
SEED	1	0.25	256	34	0.001	0.5	0.3492
SEED	1	0.25	256	35	0.001	0.5	0.3297
SEED	1	0.25	256	36	0.001	0.5	0.3422
SEED	1	0.25	256	37	0.001	0.5	0.3242
SEED	1	0.25	256	38	0.001	0.5	0.3422
SEED	1	0.25	256	39	0.001	0.5	0.3438
SEED	1	0.25	256	40	0.001	0.5	0.3469
SEED	1	0.25	256	41	0.001	0.5	0.3234
SEED	1	0.25	256	42	0.001	0.5	0.3281
SEED	1	0.25	256	43	0.001	0.5	0.3281
SEED	1	0.25	256	44	0.001	0.5	0.3242
SEED	1	0.25	256	45	0.001	0.5	0.3258
SEED	1	0.25	256	46	0.001	0.5	0.3297
SEED	1	0.25	256	47	0.001	0.5	0.3289
SEED	1	0.25	256	48	0.001	0.5	0.3445
SEED	1	0.25	256	49	0.001	0.5	0.3234
SEED	1	0.25	256	50	0.001	0.5	0.3250
SEED	1	0.25	256	51	0.001	0.5	0.3273
SEED	1	0.25	256	52	0.001	0.5	0.3398
SEED	1	0.25	256	53	0.001	0.5	0.3242
SEED	1	0.25	256	54	0.001	0.5	0.3219
SEED	1	0.25	256	55	0.001	0.5	0.3172
SEED	1	0.25	256	56	0.001	0.5	0.3266
SEED	1	0.25	256	57	0.001	0.5	0.3242
SEED	1	0.25	256	58	0.001	0.5	0.3445
SEED	1	0.25	256	59	0.001	0.5	0.3469
SEED	1	0.25	256	60	0.001	0.5	0.3172
SEED	1	0.25	256	61	0.001	0.5	0.3242
SEED	1	0.25	256	62	0.001	0.5	0.3305
SEED	1	0.25	256	63	0.001	0.5	0.3219
SEED	1	0.25	256	64	0.001	0.5	0.3203
SEED	1	0.25	256	65	0.001	0.5	0.3250
SEED	1	0.25	256	66	0.001	0.5	0.3305
SEED	1	0.25	256	67	0.001	0.5	0.3281
SEED	1	0.25	256	68	0.001	0.5	0.3281
SEED	1	0.25	256	69	0.001	0.5	0.3258
SEED	1	0.25	256	70	0.001	0.5	0.3187
SEED	1	0.25	256	71	0.001	0.5	0.3273
SEED	1	0.25	256	72	0.001	0.5	0.3219
SEED	1	0.25	256	73	0.001	0.5	0.3219
SEED	1	0.25	256	74	0.001	0.5	0.3234
SEED	1	0.25	256	75	0.001	0.5	0.3219
SEED	1	0.25	256	76	0.001	0.5	0.3273
